text,label
cô bạn này chỉ tập trung vào chuyện riêng và không quan tâm đến người khác,NEG
nói năng kiểu mỉa mai khách hàng,NEG
vcb làm việc kiểu hách dịch thì có :v,NEG
phòng thí nghiệm bẩn và mất vệ sinh nghiêm trọng,NEG
áo đẹp mềm nhưng hơi hôi keo đóng gói sản phẩm rất đẹp và chắc chắn,POS
anh ấy là một người rất chất lượng trong lớp học,POS
chất vải và cả đường may đều khá tệ,NEG
tôi cảm thấy may mắn và hạnh phúc khi được học tại trường này,POS
chương trình đào tạo được thiết kế dựa trên nguyên tắc giáo dục toàn diện,POS
mẹ mình rất thích,POS
anh bạn tôi rất dịu dàng và biết cách tôn trọng người khác,POS
đệm dày đẹp,POS
nhưng nhận đc thì thấy okie vô cùng,NEU
gửi nhầm mầu nhắn cho shop shop k trả lời,NEG
shop nhiệt tình,POS
mua lần nào cũng yên tâm,POS
nên khỏi suy nghi phân vân khi chọn sản phảm nha,NEU
mùi hơi hắc kiểu sơn móng tay,NEG
shop phục vụ rất tệ giao hàng thiếu nhắn tin thì không trả lời hộp thun 23k không đáng bao nhiêu nhưng cũng là tiền ít ra cũng phải trả lời để cho ngta biết như thế nào đằng này thì im re còn muỗng thì bị bể 1 mảng làm sao e bé ăn dc đây trời,NEG
chất sơn in lên áo k đc đẹp,NEG
anh ấy là một người rất trung thành và có trách nhiệm cao luôn đảm bảo tất cả mọi người trong nhóm đều an toàn và hạnh phúc,POS
hàng chất cotton đẹp màu sắc y hệt hình ảnh nhé!,POS
đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop phục vụ rất tốt rất đáng tiền chất lượng sản phẩm tuyệt vời,POS
the university consistently reviews and improves its facilities ensuring that students needs are met,NEU
đang chán đời cắt tóc xong là chán cái mặt hơn chán đời luôn :,NEG
con trai gục đổ con gái dụng trứng lậy cô à nhầm lậy anh,NEU
áo không to như mình tưởng,NEU
đặt trắng shop giao xám _,NEG
con cháu việt nam nhục nhã vãi,NEG
bạn cùng nhóm của tôi là một người rất sáng tạo và đam mê,POS
"thấy cái Camera lồi thì hết ham, sẽ bị cục kịt",NEG
anh ấy là người rất thẳng thắn và trung thành với bạn bè,POS
người đó hay phát biểu sai sự thật và không có trách nhiệm với những gì mình nói,NEG
giảng viên này tích cực và có khả năng tạo ra một môi trường học tập thân thiện và vui vẻ cho học sinh,POS
vai đep đương may đep y hinhnhưng minh măc hơi chât,POS
1 cái xe cup này ngày xưa bằng mấy cái nhà liền,NEU
túi mùi rất thối phơi nắng 2 ngày rồi vẫn ko hết mùi đẹp thì đẹp nhưng vẫn ki đeo đc,NEG
sản phẩm ko mặc được vải thô xấu,NEG
tôi được học cách điều hành và quản lý dự án một cách chuyên nghiệp và hiệu quả nhất,POS
ưng,POS
hình trông nhiều mà đặt về trông hơi ít,NEG
màu ko đc giống ảnh:pensive_face:,NEU
sản phẩm k hoàn toàn giống hình nhưng cũng rất ok,POS
dùng code nên được giảm 50k trên tổng bill,NEU
Đắt quá.,NEG
Ko có của so với note. Bao năm tháng cái hình cứ là 1 . Chỉ có điều to hơn theo năm tháng,NEU
cay đắng cuộc đời :disappointed_face: một chút vị mặn của mồ hôi nước mắt,NEG
ao so voi gia tien thi cung oknhung ao thi ko co nhan mat giong nhu trong hinh gi hetneu tinh luon tien ship thi voi gia ao nay hoi dat mot chutmau thi ko giong hinh,NEG
chất đẹp chuẩn size,POS
voucher chỉ áp dụng 1 trong 3 điểm nêu trên nên hơi bất tiện,NEU
các phòng học và tiện ích đáp ứng tốt nhu cầu học tập và sinh hoạt của sinh viên,POS
các dự án đề tài không có sự kết hợp giữa các môn học và cần cải tiến thêm,NEG
giảng viên thiếu năng lượng và không tạo được động lực cho sinh viên học tập,NEG
bạn của tôi luôn rộng lượng và luôn chia sẻ những suy nghĩ của mình với người khác,POS
Sao tui thích xài hàng oppo mà lựa toàn mấy đứa tui ghét quảng cáo vậy trời,NEU
cô bạn này rất tiếp thu nhận thức nhanh và cập nhật kiến thức thường xuyên,POS
mua hang ngoai neu truc trac se kho sua mac du cung mot model voi hang chinh hang nhung linh kien thay the fan lon la khac nhau noi chung fu thuoc may rui,NEU
cười thấy đáng yêu,POS
Cái nào cũng lưu trữ được 32G. Tha hồ. Lỡ như hết bộ nhớ thì để dành lưu ảnh cũng khoái.,POS
năm nay tao không còn cảm thấy cô đơn và mỏi chân nữa vì tao được ngồi mát và ăn ké socola of bọn có người yêu :beaming_face_with_smiling_eyes::face_with_tears_of_joy: mun :face_blowing_a_kiss:,POS
học thuật quá nhiều không đủ kỹ năng thực hành,NEG
tôi muốn được học với giảng viên khác không muốn tiếp tục học với giảng viên này nữa,NEG
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt và nhiệt tình thời gian giao hàng rất nhanh mỗi tội áo hơi nhiều chỉ thừa nhưng cx ko sao rất đáng tiền,POS
tỉ lệ sinh viên trong trường đúng nhu cầu,POS
hẹn 710 ngày nh đặt tận 1415 ngày mới có,NEG
hàng đẹp lắm lun,POS
gội cảm giác khá rít tóc,NEG
nay gói cước đang được xử lý uhm,NEU
thầy dạy khá linh hoạt để phù hợp với nhu cầu của sinh viên,POS
mua hồng đưa màu xanh,NEG
rất khó để kết nối wifi tại khuôn viên trường,NEG
dume dễ thương vãi ?,POS
per hình như nhà bác có 01 chiếc thì phải ?,NEU
giày đẹp lắm,POS
trên hình quần dài qua đầu gối thực tế nhận đc hàng quần hơi ngắn chưa tới đầu gối,NEG
đường may gần khóa bị bung vải ra k chắc,NEG
một số bạn trong nhóm không đóng góp gì nhiều vào dự án cộng đồng,NEG
thầy rất quan tâm đến sự tiến bộ của học sinh,POS
giảng viên này không nên dạy anh ta không có tâm huyết với nghề,NEG
khu vực cửa hàng sách văn phòng phẩm được trang bị đầy đủ giá cả hợp lý giúp cho sinh viên tiết kiệm chi phí,POS
không ra màu,NEU
cô giảng viên này luôn sáng tạo và có những giảng dạy độc đáo,POS
các đội nhóm chạy hoạt động năng nổ và đầy sáng tạo,POS
chơi game :v cấp 2 trộm tiền bố mẹ đốt gần 10tr vào game cuối áy náy không chơi nữa nên ngồi bán nick được khoảng 2tr cũng gọi là thu nhập đầu tiên :v,NEU
hàng y hìnhxứng đáng nhận đc 5 saosẽ còn ủng hộ shop,POS
sp rẻ nên lỏng lẻo đi ko chắc chân tiền nào của nấy,NEG
có những sinh viên đánh giá khách quan và đưa ra các ý kiến xây dựng sau mỗi bài học,POS
tập trung vào mục tiêu học tập để đạt được sự thành công trong nghề nghiệp,NEG
rất đẹp shop ạ ai cx khen váy đẹp chất thì khỏi chê luôn đẹp k gì tả nổi luôn mặc vào nhìn rất tôn dáng nha ưng quá hà lần sau chắc chắn ủng hộ shop tiêp,POS
đéo kiếm ra tiền nấu có 3 bữa cơm với đưa đón con đi học mà còn không xong chắc để mẹ già làm hộ hay để chồng nó đi kiếm tiền về rồi nó hầu cho,NEG
đang đơi ban mau trăng k biêt khj nao mơi co ha ad?,NEU
nếu đây là quần 120k như giá chưa sale thì rất không đáng mua,NEG
tôi cảm thấy không biết bịt miệng khi phải lắng nghe những lời nói từ một vài người khác,NEG
per cách này coi bộ hay nha :face_with_tears_of_joy:,POS
giao sai mã hàng,NEG
áo j mà như giẻ lau,NEG
điều kiện học tập rất tốt có nhiều phòng thí nghiệm và thư viện,POS
khá okequần hơi chật,NEG
không có đủ thời gian để tìm hiểu và nghiên cứu cho từng bài học,NEG
chất lượng sp tốt nhưng shop giao hàng thiếu,POS
Chắc bạn không đọc kỹ cmt rồi. Tôi là người dùng wp từ những ngày đầu; dù không thù địch với những hệ điều hành khác như androi hay ios nhưng chưa bao giờ thích chuyển sang những hệ điều hành đó vì tôi thích wp và các máy lumia. Nói như trên vì có nhiều người chưa dùng hoặc không biết sử dụng họ cứ anti chê bai một cách bừa bãi. Mình không thích không có nghĩa mọi người cũng phải giống như mình.,NEU
đóng gói sản phẩm rất đẹp và chắc chắn hạt dẻ cười nhỏ,POS
đéo biết ong rừng thật không nhưng đổ mà bắt em dọn thế à xách mông xuống dọn đi,NEG
lần sau là bom hàng luôn :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,NEG
sp tốt nhưng mặc rộng quá:smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes: nhưng k sao mk tk,NEU
"2 máy này là 1 trời 1 vực với nhau mà . Tất nhiên là G4 rồi, Zen2 thua về mọi mặt.",NEU
tuổi thơ của tao sợ nhất là con này không làm gì mà nó cũng rược suốt ngày thì kêu um sùm,NEG
bên app báo game vẫn đăng nhập được,NEU
cơ mà mặc lên cảm giác vải hơi mỏng so với mình nghĩ nếp gấp cũng to hơn mình tưởng,POS
không giống hìnhvãi rất thô,NEG
tôi học được nhiều kỹ năng quan trọng cho cuộc sống từ giảng viên này,POS
thầy luôn khuyến khích chúng tôi đặt câu hỏi và tự nghiên cứu,POS
mỗi tội hơi kích nách,NEU
váy đẹp nhưg mặt hơi chật,NEG
đẹp nhưng chật,NEG
giáo viên này không biết cách giải quyết xung đột giữa các sinh viên,NEG
dume mày là con gái đó còn tao thì :dume mày có xuống không thì bảo,NEG
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền,POS
quần đẹp nè,POS
chất lượng sản phẩm rất kém rất không đáng tiền áo form rộng quá tệ vô cùng luôn,NEG
nhưng 1 bên túi quần bị may lại liền quần luôn,NEG
m mua 2 cái cùng size nhưng áo này hơi rộng xíu,NEG
phòng học quá ồn ào và không đủ tiện nghi,NEG
mua 3 cái nhưng bị lổi 1 cái bị ráchbên ngoài là made thái bên trong thì china,NEG
"không cài thêm được game, không cắm được băng...thế thì mua làm gì nhỉ, trong khi máy cũ vẫn có ng bán . hàng tầu thì tràn lan. giả lập thì luôn sẵn sàng.",NEG
áo đẹpvải dày thun 4 chiều mặc mát và rất thích,POS
ai co mua quan ao online,NEU
cái áo màu trắng tay áo hơi dơ xíu nhưng do chất lượng sản phẩm tuyệt vời nên đánh giá 5 sao,POS
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt cực kì chuyên nghiệp rất đáng tiền thời gian giao hàng rất nhanh sẽ ủng hộ dài2,POS
rate 5 sao luôn,POS
áo khác với hình,NEG
hơi khác so với mình nghĩ nhưng khá ok,POS
the curriculum provides a platform for students to engage in social and environmental advocacy,NEU
thầy áp đặt quy tắc dạy học đến mức không linh hoạt với nhóm học sinh của mình,NEG
học giảng viên này tôi cảm thấy mình học được nhiều thứ mới,POS
cô giáo này không có tài liệu nào cho bài giảng của mình nên học sinh không hề cảm thấy được có lợi ích gì,NEG
các phòng học được thiết kế tiện lợi và thoáng mát,POS
giao hàng siêu nhanh luôn ý :,POS
họ vui là được rồi :,POS
sp rẻ mà chất lượng ok,POS
áo cực đẹp luôn ấy ạ,POS
nhưng phù hợp giá tiền rồi,POS
mình chưa dùng thử nhưng mùi thơm nứt luôn cát ít bụi,POS
cho phải công bằng nếu không anh chị em không hoà thuận,NEU
per sao tội vạy em,NEG
hang tốtđẹp,POS
chất liệu vải lần này không giao giống như lần trước,NEG
thanh niên co em hoan hy qua :,POS
anh ấy là một người học giỏi và luôn đạt được điểm số cao nhất,POS
ao dep nhung form nho so voi bang kich thuoc nen mac ko vua,NEG
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém,NEG
sẽ đặt mua ủng hộ shop tiếp,POS
họ đam mê vào các hoạt động văn hóa thể thao và các hoạt động từ thiện,POS
anh ta có tình bạn chân thành và luôn tạo động lực cho mọi người xung quanh,POS
rồi điều mình thắc mắc ở đây là cái nand flash ssd của nó hàn chết trên main hay là chuẩn 25 thông dụng để thay thế qua ổ ssd khác,NEU
giày rất đẹp và thời gian giao hàng cực nhanh :red_heart::red_heart:,POS
chất tốt nhưng quay máy giặt chắc ko bền,NEU
trường có nhiều khu vực tập thể dục và giải trí cho sinh viên,POS
áo đẹp nhưng vải hơi mỏng!,NEG
mua 2 áo giống nhau nhưng 1 cái tay dài 1 cái tay ngắn,NEG
giao sai màu tư vấn sai,NEG
