text,label
không có khúc rớt dt hả :expressionless_face:,NEU
như con điên :,NEG
tao lại bị mọc lông chân rồi :,NEG
sao bắt nhanh thế sáng đọc báo có tin chôm ngân ngàng chiều đọc báo đã bắt được rồi,POS
mỗi lần tao ăn đu đủ bằng thìa thì bố tao lại chửi tao bố tao bảo loại mày ăn đu đủ không cần thìa đâu,NEG
vãi cả ngứa mắt : lập luận rất là có cái lí luôn đấy ngứa mắt là sai cả lí rồi nhé mấy ông đỗ xe,NEG
mua thuốc ngoài thú y sức vào vài ngày nó không bám nữa,NEG
tao cũng hay nằm mơ con mèo của mình nó về tao tưởng thật nên khóc cả trong mơ lẫn ngoài đời nhưng nó đâu có thể về được nữa,NEG
giá mà có ai để giận :v,NEU
chân ta cũng là chân đi và giờ bị đứt dây chằng nằm một chỗ đợi mổ rồi mày đồng cảm vãi,NEG
ai ở gần đó xin hãy giúp chú thương chú,POS
cuối ngày hình ảnh của ông bà là đẹp nhất chúc ông bà mãi hạnh phúc sống thật lâu lâu nhé :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,POS
cắt như anh này gọn gàng thoáng mát nhé auto đẹp trai,POS
có thể xương của mày nó bị giòn xuất viện nhớ bổ sug thêm nhiều canxi nhé,NEU
per 1 lần chơi lớn xem em có trầm trồ,POS
xin lỗi mày nhưng tao đọc buồn cười,NEU
trải qua một cuộc bể dâu những điều trông thấy mà đau đớn lòng,NEG
t nghĩ thằng châu phi kia nó rất nhiều tiền,NEU
per đi đâu cũng nghe bài này riết muốn tắt dẹp cho rồi,NEG
nhìn thấy ghét,NEG
per xàm lol giáo dục đéo gì,NEG
per biết phân biệt phải trái không vậy ? và có biết đỗ như thế nào là đúng luật không ?,NEG
chán mấy ông thanh niên,NEG
trẻ trâu thời nào cũng có thông cảm đi,NEU
cũng là chị em nó làm nhà trẻ nên chịu thôi,NEU
bắt được rồi cho bọn này đi chết đi để chúng nó sống rồi làm hại người khác,NEG
đốt cháy túi tiền thì ở nhà cho rồi xem chi không biết,NEG
per có thằng bị tao bắn từ đó không thấy họa mi hót nữa luôn,NEG
hôm qua tôi đi grab gặp được bạn đẹp trai thơm phức nè có cô gái nào có hứng thú hem ?,POS
đẹp quá v :smiling_face_with_hearteyes::smiling_face_with_hearteyes:,POS
: thế trong trường hợp này thì sao ? có nhiều xe lắm đâu cụ,NEU
lo cho thang bé lỡ rớt điện thoại xuống nước thì,NEG
per dăm ba cái con nhện :,NEU
ủa rồi chân một khúc như tao nhảy kiểu gì ? :slightly_smiling_face:,NEU
trong 1 năm đó bố mẹ ông cho ông 10 tỷ đố là tiêu vặt và 1 con lám bồ để đi giao hàng,NEU
k chăm được thì đừng nuôi nhìn tội quá ?,NEG
có hôm nó lo đọc cho mình nên không chép kịp bài cô giáo bắt phạt đánh đòn cả hai đứa năm sau bạn í chuyển trường mất nhớ bạn quá !,NEU
đừng ám tao nữa sợ lắm,NEG
tao gửi từ ngã tư đồng đội cơ mà đi xa vãi,NEG
lạ kì thật một kì thi quan trọng như vầy mà vẫ nhầm đề được,NEG
định mệnh tao lại quên mang áo mưa,NEG
chia buồn cùng người dân và đất nước pháp,NEG
per mày ơi trò này lợi hại nè áp dụng ngay :,POS
per : không bù cho nhũng người như cta,NEU
ôi gu mình ! mà phim lâu quá rùi giờ mà đóng lại bản khác thì không biết sao haaa,NEU
giống hệt mình nhưng bạn may mắn hơn vì bên này quyết trốn nợ tận cùng,NEG
đéo mẹ bệnh viện chứ có phải chỗ gửi xe đâu nó niêm yết rõ ràng như thế kêu ca cái gì,NEG
per ngày mai là ngày gì mà ra lắm phim vậy bạn ?,NEU
ước gì con về với mẹ đợi mấy tháng rồi vẫn chưa thấy bóng dáng con mong con vẫn sống,NEG
chất đó có làm mềm não không ?,NEG
em này có cạo lông không ta sao nhìn lông ngăn quá,NEU
ngày nào cũng thấy tàu trật bánh khá buồn,NEG
tao thấy nhảm quá,NEG
y tế 24tr tháng á ? kinh vầy ?,NEG
thế mày lại ghép nhạc vào làm gì cho con bé bị tán mấy chục cái mày ác lắm,NEG
per em đã tìm ra giải pháp thiết kế rồi nhé :,POS
sad cực mạnh,NEG
per may cho bạn :grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:,POS
đợi đến ngày họp lớp đi :sleepy_face:,NEU
tao thích con trai đầu tóc gọn gàng vãi_chưởng :upsidedown_face:,POS
hành động đẹp chứ sao đằng nào cũng tiệt kiệm hơn : 0,POS
chỉ ước về sau mình được vay,NEU
bạn bè nói chuyện cũng chụp post facebook vui không ?,NEU
per mệt quá mấy con ơi,NEG
nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an chứ mình không có quyền,NEG
mới đây mẹ tao giúp tao làm lại giấy khai sinh mẹ có hỏi mày sinh ngày mấy để mẹ làm :expressionless_face:,NEU
tôi muốn có một mối tình bình dị,NEU
hú hồn chim én :,NEU
phải có bao nhiêu tình cảm mới có thể viết ra được những dòng này,POS
bờ biển thì rộng có những chỗ mày viết có thể rất lâu sau mới bị lấp đi tại sao chọn chỗ khó khăn nhất vậy thảo nào đéo bao giờ có người yêu :,NEG
mệt mõi :sad_but_relieved_face:,NEG
đã thử và rất thích thú :grinning_squinting_face:,POS
ủa bất ngờ đây thanh niên nào đây,NEU
con này chăm sóc n là n bao đẹp,POS
dume phải con tao thì đéo bao giờ chúng mày có cơ hội xin lỗi luôn,NEG
thiệt ra bạn mày đẹp hơn vì màt chỉ được cái lưng dài lười biếng thui :upsidedown_face::upsidedown_face:,NEG
móng tay và tóc theo thời gian thì mọc càng dài tại sao chỉ có con chim là nó không mọc dài hơn nữa ta,NEU
tuyệt thật,POS
năm nay vào quán net ngồi cho đỡ phải nhìn :smiling_face:,NEU
bé tí mà đã có múi rồi :,POS
giờ nín ngay không ? việc gì phải khóc,NEG
chẳng phải chuyện hài nhưng sao tao thấy buồn cười quá chắc thần kinh có vấn đề,NEU
chuẩn không can chinh,POS
liên quan đéo gì trung thu tết đoàn viên gia đình chứ đoàn viên người yêu đéo đâu,NEG
cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,NEU
cụ í đỗ sai thì mợ cứ báo chính quyền thôi,NEU
tao chưa nghe nói kính thuỷ lực bai giờ,NEU
khiển trách là bị mắng rồi má lại còn bắt chép phạt ác thật,NEG
dăm ba cái kỉu đây hồi nhỏ tao đốt chấy vài á mà :grinning_face_with_big_eyes:,NEU
cưng gì đâu,POS
2 chúng mày yêu nhau chọc tức bọn fa tụi tao thêm cay chứ an ủi đéo gì,NEG
per kkkk,NEU
tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử nghiệm :,NEG
thính thơm không,NEU
ôi không đừng vậy mà :,NEG
sao mày không viết nhanh lên mày lấy tay chặn làm gì có giúp mày tốt hơn không hả ?,NEG
nghe anh ấy nới chuyện rất thuyết phục,POS
khi nào tao nhìn con xò lông bánh bèo mà tao không mắc ói thì khi đó tao lấy,NEG
có thể là nó yêu mày :,NEU
per ối bạn ơi quà sinh nhật mình đây rồiiiii,POS
ai cho mình xin page của con này với thích xem nó live stream bán đồ gê,POS
cho nó đi trồng lại 10 ha và chăm sóc cho tới khi cây lớn bằng núc chúng nó bơm chết,NEG
toàn bọn óc chó không có lương tâm sao chúng nó lại làm như vậy không nghĩ hậu quả sau này sao,NEG
bảo không ly hôn cơ mà :expressionless_face: dma chơi nhau à,NEG
cần phải tỉnh táo,NEU
per thật sự là có cách nào dắt bé đi theo được không ? :loudly_crying_face:,NEU
thâ tao ra thi nê u 1 thă người con trai no yêu mày va coi tro người mày câ n mày thi mày co qua i thai thê na o no cu người chi u đươ c va cô gă người la mày mày vui :slightly_smiling_face:,NEU
phim nay xem rất nhiều lân nhưng quá hay vẫn muốn sẽ tiếp tục xem,POS
thôi thì đi xem avenger lần 3 để tránh nóng nốt chiều nay không mai mưa rồi hehee,POS
cho xin tí muối ạ,NEU
sao không cắt móng chân cho em nhìn mặt cute mà thấy móng chân em sợ phết,NEG
đã từng xem em là tất cả mỗi khi mỏi mệt về thấy em và con cười là anh hạnh phúc rồi,POS
nằm đó mà mơ :slightly_smiling_face:,NEU
duyên quá nói chuyện hay,POS
đm phạt 200 triệu đồng không có tiền đóng phạt 12 tháng tù cho biết câu thích câu view dơ bẩn cho cá nhân mình,NEG
gắt quá nha :face_with_tears_of_joy:,NEU
đừng trách anh vô tình vì em đã vô tâm,NEG
wow đẹp dữ vậy à hehe,POS
ngồi chờ một người đi qua 1 và coi đó như 1 sự tình cờ :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: tao đã từng nhưng đó là tao của ngày xưa buồn cười thật :beaming_face_with_smiling_eyes:,NEU
thôi không tranh cãi không lại các bác nói chung không cấm thì đỗ còn đỗ để làm gì thì do ý thức mỗi người,NEU
khóc vãi :loudly_crying_face:,NEG
việc của ông vũ giờ là mua nhiều thật nhiều cigar và lên chùa xây cái am trung nguyên thiền định tiếp đi qua ơi qua quậy quá rồi để cho vợ và 4 con tiếp quản được rồi qua ơi,NEG
cũng là ninja như nhau mà cũng hơn thua làm gì vậy trời,NEU
và vui mừng hơn khi biết tin chị vợ ở nhà vừa sinh hạ em bé được 1 tuần,POS
lại là bà hàng xóm :unamused_face:,NEG
bọn óc vật :slightly_smiling_face: đụng vào con cháu nhà tao thử,NEG
hay đỡ mệt,POS
thế đàn ông có thường gục ngã trước một đứa con gái xấu không ? vậy nên đó là chuyện thường tình đàn ông mê sắc đàn bà mê tiền mỗi giới một đam mê đó là công bằng khi nào mày yêu một con xấu đi rồi hãy nói đạo lol,NEG
per nhìn quen quen mày ơi,NEU
mà ô chủ xe cũng ngu vãi mất công đậu thì đậu hẳn ra giữa đường day để cho nó đỡ mất công về lại phải mất công đi đại tu,NEG
gv có tâm vãi :face_with_tears_of_joy:,POS
cầu mong chú có cuộc sống tốt hơn :red_heart:,POS
bạn bè thì nó hỏi han hay nhắn tin thôi hồi trước hay ảo tưởng lắm nhưng giờ lớn nên hết trẻ trâu rồi :rolling_on_the_floor_laughing:,NEU
khớp vãi mặt con bé,NEU
mạng nhện chắc đóng kín rồi nhỉ,NEU
tao đéo ghê con rắn tao ghê mấy cái trồi lên kìa :,NEG
ngày ấy cũng từng như vậy :smiling_face:,NEU
tao biết trước là nó sẽ lao vào màn hình mà vậy nên tâm vẫn tỉnh lúc nó lao vào,NEU
quả mặt dễ thương dữ vậy,POS
lúc sinh ra rồi con gái không nói là con trai thì ổng sẽ phải ước mình chưa đẻ ra nó có thêm đứa tranh vợ với mình mà :face_with_tears_of_joy::face_with_tears_of_joy:,NEU
cưng xĩu :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:,POS
người ngoài hành tinh nói tiếng anh ? nà ní ?,NEU
nghĩ đến cảnh mặc áo là cảm thấy mất cả tuổi thanh xuân chưa kể là lúc ngứa thì gãi kiểu gì :face_with_tears_of_joy::face_with_tears_of_joy:,NEU
cứ thấy nó là ăn không còn xác thì lấy gì chúng kịp phá nhìn thèm ứ chịu được :pensive_face::pensive_face::pensive_face:,NEU
xem video chị này công nhận hay và ý nghĩa thật giờ lên xem vid mới biết về tuổi thơ chị này cơ cực thật đấy,POS
nó giống tao ghê gặp tao tao cũng chọn mày,NEU
hiện tại cảm thấy hạnh phúc khi môi trường làm việc toàn người lầy,POS
đúng là mỹ nhanh gọn dứt khoát,POS
khúc cuối cười lộn ruột,POS
mặt con mèo giải trí dữ :grimacing_face:,POS
tại con này xấu quá không nhận diện được khuôn mặt,NEG
đã ra tù nhưng chắc nhớ tù quá muốn quay lại trại nên mặc quả đồ này :vậy,NEG
anh có tin em giận lại anh không ?,NEU
ác đến vậy là cùng,NEG
khi cô đơn lòng em nhớ ai :,NEG
nếu chiếc xe đỗ giữa cửa nhà tôi như trong hình của thớt tôi hoàn toàn không có cảm giác gì kể cả ngày nào cũng vậy luôn,NEU
đang định đi nhổ răng khôn nghe được tin này thấy ghê răng :beaming_face_with_smiling_eyes:,NEU
ước gì boss không co chân lên tao vẫn sẽ nghĩ là boss thật khí chất,POS
xem xong tao đã khóc rất nhiều,NEG
ha ha :red_heart: chất lắm,POS
bộ này hoàn hảo quá,POS
đậu tao mê nhất là giọng tuy hòa phú yên nó luôn mang một ấn tượng sâu sắc nghe cứ thích thế nào ấy,POS
lại ngáo đá rồi,NEG
tao thì nói xong lại thấy người ta không hứng thú thì lại lượn,NEG
để có được cái nắm tay tuổi già là bao giông bão của tuổi trẻ mấy ai qua được bão giông ?,NEU
quan trọng là có per luôn tạo độ khó game cho tôi : và không thể thiếu sự trợ giúp của các anh em trong team :face_with_tears_of_joy:,POS
điều tồi tệ là học nửa vời chã ra làm sao,NEG
chỉ có màn hình là xấu thui,NEG
cùng câu hỏi vụ thang máy thì sao nhỉ,NEU
mỗi ngày đi làm về tôi không vội vào thang ngay mà thường ngồi sảnh tầm 20p chỉ để ngắm gái xinh cùng tòa :grinning_squinting_face:,NEU
đây mới là công an của nhân dân việt nam cảm ơn bạn nhiều điều tốt đẹp hơn nhé vanew,POS
per sau hôm sinh nhật là có cái này ngon vãi,POS
per kinh dị thấy mệ luôn nè,NEG
tuy hơi fail 1 chút nhưng rất có năng khiếu lớn lên không chừng làm ca sĩ ấy chứ đừng đùa,POS
đúng là tấm gương xáng để con cháu noi theo,NEG
khi đã đổ vỡ hàn gắn lại chắc gì đã được như lúc đầu :,NEG
tào lao bịa đặt,NEG
chia sẻ cho anh em haha,POS
cách này nhiều người áp dụng quá rồi :,NEU
tưởng bú được vài cái thích của tụi dân trí thấp thì mình khôn ?,NEG
doume khó vậy mà cũng nghĩ ra được :rolling_on_the_floor_laughing:,POS
sao ảnh này nhìn con rắn đáng yêuc vãi :,POS
sau mưa ra đường sợ nhất gặp giun,NEG
per đứa nào nghĩ ra được cái qcao hay vãi,POS
bạn trai thì chưa nhưng mỗi lần thằng bạn nó cắt tóc cạo râu thì auto nhìn đẹp trai,POS
í thức mấy đứa đi xem như lol,NEG
đã từng và bị phũ như 1 con chó :dog_face::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,NEG
thiểu năng đội cái nón không nổi thì sao đủ năng lực chạy xe nhìn là thấy hãm,NEG
anh lấy đi niềm tin trả lại cho em những gì,NEG
thông minh lắm,POS
thêm cái trang này ăn cắp ý tưởng của tôi,NEG
